"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",115,10,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",115,10,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Rope Cable Curl",,"",0,"normal",17.5,16,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Rope Cable Curl",,"",1,"normal",17.5,16,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Rope Cable Curl",,"",2,"normal",17.5,16,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Lateral Raise (Machine)",,"",0,"normal",80,10,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Lateral Raise (Machine)",,"",1,"normal",80,10,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Lateral Raise (Machine)",,"",2,"normal",80,10,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Face Pull",,"",0,"normal",110,12,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Face Pull",,"",1,"normal",110,12,,,
"pull","28 Nov 2023, 12:14","28 Nov 2023, 13:44","","Face Pull",,"",2,"normal",110,12,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Lateral Raise (Cable)",,"",0,"normal",10.5,24,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Lateral Raise (Cable)",,"",1,"normal",10.5,24,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Lateral Raise (Cable)",,"",2,"normal",10.5,24,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Triceps Rope Pushdown",,"",0,"normal",37,8,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Triceps Rope Pushdown",,"",1,"normal",32,4,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Triceps Rope Pushdown",,"",2,"normal",37,9,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Triceps Rope Pushdown",,"",3,"normal",32,4,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Triceps Rope Pushdown",,"",4,"normal",37,9,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Triceps Rope Pushdown",,"",5,"normal",32,6,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Triceps Extension (Dumbbell)",,"",0,"normal",30,8,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Triceps Extension (Dumbbell)",,"",1,"normal",30,8,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Triceps Extension (Dumbbell)",,"",2,"normal",30,8,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Chest Press (Machine)",,"",0,"normal",125,11,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Chest Press (Machine)",,"",1,"normal",130,11,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Chest Press (Machine)",,"",2,"normal",145,11,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Shoulder Press (Dumbbell)",,"",0,"normal",90,12,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Shoulder Press (Dumbbell)",,"",1,"normal",95,8,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Shoulder Press (Dumbbell)",,"",2,"normal",90,10,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Incline Chest Press (Machine)",,"",0,"normal",125,9,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Incline Chest Press (Machine)",,"",1,"normal",125,12,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Incline Chest Press (Machine)",,"",2,"normal",130,12,,,
"push","27 Nov 2023, 12:41","27 Nov 2023, 13:41","","Incline Chest Press (Machine)",,"",3,"normal",140,8,,,
